-1.001254007244849753e-01,-3.840600244028102416e-03,1.020455093583976236e+00
-1.017046343672345782e-01,-1.893672876377845834e-03,1.014932870901710027e+00
-9.825586002026233390e-02,3.726733790119517750e-04,1.012500509288459138e+00
-9.234375067921149483e-02,2.806215814605736523e-03,1.011713542761736528e+00
-8.557241078170664539e-02,5.271408720250117357e-03,1.011504336506724888e+00
-7.886339374485978881e-02,7.692712791547438693e-03,1.011313027792786867e+00
-7.266335680866177482e-02,1.004252281794930368e-02,1.010888648304201887e+00
-6.711348798412182515e-02,1.231474706317320540e-02,1.010154719750055552e+00
-6.217020299788510868e-02,1.451133016252073235e-02,1.009146263172072677e+00
-5.767969430383878410e-02,1.663838794438539381e-02,1.007943505262375750e+00
-5.351319001684402832e-02,1.870066215943213400e-02,1.006615020124277615e+00
-4.956888273050172322e-02,2.070223901935321423e-02,1.005217470514107703e+00
-4.577613488987469781e-02,2.264638813723973340e-02,1.003790550181512531e+00
-4.209221375728049858e-02,2.453561563429885323e-02,1.002358527287965595e+00
-3.849502912420504214e-02,2.637186357292346101e-02,1.000933274885507096e+00
-3.497650390015970973e-02,2.815666487963595574e-02,9.995182206799804181e-01
-3.153547568157873821e-02,2.989139778292541211e-02,9.981134417259636127e-01
-2.817285696050450192e-02,3.157744726495754356e-02,9.967168408719004891e-01
-2.489092046430103553e-02,3.321691550932261150e-02,9.953258217181660816e-01
-2.169105412721650250e-02,3.481205350744017574e-02,9.939383513629226341e-01
-1.857343106479143052e-02,3.636464619058406983e-02,9.925530414752945507e-01
-1.553725919631179092e-02,3.787618802918808064e-02,9.911690484609096963e-01
-1.258108201540652539e-02,3.934771491083905587e-02,9.897859014929552002e-01
-9.703098375326303301e-03,4.078022169922668888e-02,9.884033328772018345e-01
-6.901430633447481165e-03,4.217469636821122303e-02,9.870211317410427787e-01
-4.174198871846194689e-03,4.353208708525609094e-02,9.856391814933551654e-01
-1.519457101716940308e-03,4.485332673240700202e-02,9.842574444618367169e-01
1.064744410115731369e-03,4.613931240940080669e-02,9.828759179136438151e-01
3.913868101019127126e-03,4.714611459787963754e-02,9.706495189254759071e-01
6.769930175683042291e-03,4.820179401294966137e-02,9.569134023658460997e-01
9.490734625090769747e-03,4.937066414748431803e-02,9.429505669733131423e-01
1.206189380154136341e-02,5.059372515539087983e-02,9.288579512153404272e-01
1.449007313883717701e-02,5.182488096635658181e-02,9.146454872976637063e-01
1.678730649880552303e-02,5.303793788440148982e-02,9.003169122998307961e-01
1.896345023819841907e-02,5.422019774547452015e-02,8.858741714462335937e-01
2.102407918126803638e-02,5.536646379433743381e-02,8.713185465459335477e-01
2.297110254334546950e-02,5.647496720776835205e-02,8.566493049210800459e-01
2.480322322906329882e-02,5.754499093945796701e-02,8.418631280862509669e-01
2.651711133833555695e-02,5.857582108977888585e-02,8.269543251340454315e-01
-7.965860778430460670e-03,3.947771345821613626e-02,9.959224883845422260e-01
-6.469113447668082585e-03,4.004766242266331877e-02,9.943178078477796777e-01
-4.689128781363436499e-03,4.099797002300301085e-02,9.923787099761235408e-01
-2.672760037657507907e-03,4.215323113122340648e-02,9.905840444920677168e-01
-4.610991541257658858e-04,4.341776750718712163e-02,9.889428012371800358e-01
1.883798623395922019e-03,4.471642669022540123e-02,9.874223148346596979e-01
4.635704931388652007e-03,4.577502028063216988e-02,9.751605147599242684e-01
7.472598098739432863e-03,4.689750583336482759e-02,9.614466388724333124e-01
1.021103651687634874e-02,4.811978036826659172e-02,9.475308786144631679e-01
1.281156852055044190e-02,4.938461869963946260e-02,9.334943615616442258e-01
1.526850228753395995e-02,5.064957848196125628e-02,9.193385027065082982e-01
1.758890003020630380e-02,5.189172393839504988e-02,9.050633799188664286e-01
1.978152177218504837e-02,5.310083322944719741e-02,8.906708593091908766e-01
2.185410245287246894e-02,5.427351718092422034e-02,8.761632207305255493e-01
2.381102979512302042e-02,5.540901525730978355e-02,8.615398219834113913e-01
2.565257055721414242e-02,5.650691795107811582e-02,8.467976298658959067e-01
2.737682411331109761e-02,5.756663677876221880e-02,8.319331678913829409e-01
2.898028277341740608e-02,5.858706474719576479e-02,8.169412668763167407e-01
-8.541521885003225054e-03,3.829463035855427272e-02,9.966205445963804976e-01
-7.025379999368892327e-03,3.890099934725772812e-02,9.950188344952834996e-01
-5.226903893626885789e-03,3.988577305286068742e-02,9.930822693931266043e-01
-3.194147580486557739e-03,4.107360236670765802e-02,9.912890244819534402e-01
-9.676848066760382642e-04,4.236894042962818796e-02,9.896484671809199218e-01
1.390847422019841559e-03,4.369693210994248650e-02,9.881281941789086254e-01
4.158475684279178478e-03,4.478555573804122308e-02,9.758698425439447099e-01
7.010637290961229187e-03,4.593729434371037618e-02,9.621603144688799514e-01
9.762939106404125086e-03,4.718615676734156522e-02,9.482486860121058792e-01
1.237626198422388420e-02,4.847565373269683425e-02,9.342159317326985679e-01
1.484505292757258392e-02,4.976396517017407650e-02,9.200633287889148360e-01
1.717645080045970135e-02,5.102858555457796819e-02,9.057913427622039659e-01
1.937991701648116016e-02,5.225964959636750229e-02,8.914024460700560315e-01
2.146362412749168447e-02,5.345395752681856433e-02,8.768989193815482919e-01
2.343202467580883866e-02,5.461079692025368887e-02,8.622800315857293008e-01
2.528476042430733567e-02,5.572967241091707907e-02,8.475425916743712929e-01
2.701969797038909077e-02,5.680998318300197608e-02,8.326831998894064224e-01
2.863333406295810041e-02,5.785067417579317639e-02,8.176968259732921851e-01
-8.801456635843949577e-03,3.781995310025125512e-02,9.974880205654609311e-01
-7.275769792627126767e-03,3.844196286345010621e-02,9.958878257779634202e-01
-5.468566675526313932e-03,3.944162598582587331e-02,9.939521794226360285e-01
-3.428275365492093781e-03,4.064334647429222735e-02,9.921592847813913707e-01
-1.195144392600399870e-03,4.195149038012415538e-02,9.905187891088782504e-01
1.169533113834525084e-03,4.329142617999113402e-02,9.889984619718814596e-01
3.944920679702772562e-03,4.439249028484482107e-02,9.767442896129724383e-01
6.804849247063064419e-03,4.555658958250254770e-02,9.630407164347710713e-01
9.564226729706816130e-03,4.681665685112729874e-02,9.491352126762102603e-01
1.218416769631773880e-02,4.811638516588325615e-02,9.351083749030324466e-01
1.465930345927925205e-02,4.941421581735716551e-02,9.209613666139347954e-01
1.699683896147076434e-02,5.068788664047734621e-02,9.066950422712745095e-01
1.920676806071061962e-02,5.192778087896621209e-02,8.923123330367126460e-01
2.129757227083969862e-02,5.313084781282403912e-02,8.778154337103167837e-01
2.327371093498393356e-02,5.429641260948098874e-02,8.632034881430518114e-01
2.513482971984858788e-02,5.542402156934460311e-02,8.484735892436108262e-01
2.687820309496353685e-02,5.651298104110567128e-02,8.336220219622090255e-01
2.850008657515375535e-02,5.756222834392141913e-02,8.186438237849145150e-01
-8.839312361671942606e-03,3.763711283040666045e-02,9.985934973381320745e-01
-7.311039106141475896e-03,3.826664911099759980e-02,9.969938118848934439e-01
-5.502490124505337102e-03,3.927365338767072750e-02,9.950576591782849256e-01
-3.461425660221506984e-03,4.048179323122026024e-02,9.932640213025781817e-01
-1.227841689351144659e-03,4.179537414797054873e-02,9.916228361901304744e-01
1.137357497876007430e-03,4.314005367606278674e-02,9.901020339430487427e-01
3.914731215927074251e-03,4.424630305623483001e-02,9.778528821873058163e-01
6.777012452073964861e-03,4.541603442318017936e-02,9.641570316457742651e-01
9.538622965412160010e-03,4.668110542176109184e-02,9.502598045974511853e-01
1.216086545991892053e-02,4.798516991712632046e-02,9.362411816620167526e-01
1.463856873668538221e-02,4.928681140043764120e-02,9.221021874080672642e-01
1.697896726924655320e-02,5.056396513688358324e-02,9.078441036815384502e-01
1.919252328472270328e-02,5.180724698744898493e-02,8.934702544154438097e-01
2.128767954899450643e-02,5.301370624010876692e-02,8.789824497812186443e-01
2.326904112975284114e-02,5.418274923313338293e-02,8.643798858018549858e-01
2.513651789636334871e-02,5.531402275231938476e-02,8.496600987844691311e-01
2.688681678023465901e-02,5.640674540511828039e-02,8.348190538458806209e-01
2.851595817229851670e-02,5.745984639889001322e-02,8.198518270424172139e-01
-8.719895130504664443e-03,3.757741600710107904e-02,1.000009768946178879e+00
-7.193760907125011823e-03,3.821148627991777236e-02,9.984099655896286896e-01
-5.388993100499926865e-03,3.922300384916750648e-02,9.964722747288219384e-01
-3.351997856254596529e-03,4.043462447720400782e-02,9.946771206849915892e-01
-1.122100609843719584e-03,4.175065775971070064e-02,9.930348700300213327e-01
1.239771835151221371e-03,4.309707321118937812e-02,9.915133533273864375e-01
4.015160242808926000e-03,4.420571387902021143e-02,9.792705153679723828e-01
6.876014016939564072e-03,4.537852352866659361e-02,9.655846342688172435e-01
9.636431388762649666e-03,4.664617460017208422e-02,9.516982657490568043e-01
1.225793472508745000e-02,4.795217934647370145e-02,9.376905320358336349e-01
1.473558959238832795e-02,4.925523806997732235e-02,9.235622801085739964e-01
1.707663681229557723e-02,5.053349909053695549e-02,9.093153089307084436e-01
1.929201178380430051e-02,5.177784378742470578e-02,8.949531594430536474e-01
2.139017417882422070e-02,5.298543765958908802e-02,8.804772275057266562e-01
2.337547502833476135e-02,5.415573704583450526e-02,8.658868992652773988e-01
2.524838375947477745e-02,5.528856366646215520e-02,8.511802926766878219e-01
2.700515624530402600e-02,5.638307136566855782e-02,8.363530035471690161e-01
2.864154068396083247e-02,5.743817579409634527e-02,8.214000027962515826e-01
-8.474923209080987424e-03,3.757244326006228818e-02,1.001829155724526466e+00
-6.954602862769322831e-03,3.821028083808024334e-02,1.000228727948578422e+00
-5.157630889580754399e-03,3.922558349589053139e-02,9.982884757708178070e-01
-3.129175535098692451e-03,4.043962996530547221e-02,9.964906439955716344e-01
-9.066919695195033591e-04,4.175689897114647636e-02,9.948466987481673351e-01
1.448415948025680083e-03,4.310371444080767639e-02,9.933238213737839439e-01
4.218321245004005501e-03,4.421367870822896090e-02,9.810885214808263699e-01
7.074676805945461638e-03,4.538874563619108016e-02,9.674152020066153490e-01
9.831246321885825368e-03,4.665814776848179607e-02,9.535423402065325016e-01
1.244977716493656655e-02,4.796513764341128749e-02,9.395481166193164757e-01
1.492539189401346708e-02,4.926857620244178698e-02,9.254338134375511560e-01
1.726548661123350481e-02,5.054687026927953686e-02,9.112013832927020607e-01
1.948135640794807638e-02,5.179119223974749942e-02,8.968542416979179421e-01
2.158162848850383661e-02,5.299887019875496735e-02,8.823934934767707627e-01
2.357045317646242616e-02,5.416946567998352779e-02,8.678190787068473799e-01
2.544872529978613879e-02,5.530296160278343892e-02,8.531295213802000399e-01
2.721278918219371609e-02,5.639856002062104690e-02,8.383203652068280665e-01
2.885763400594154246e-02,5.745506195349341094e-02,8.233859902311966295e-01
-6.173716952790579172e-03,3.875738659703659855e-02,9.919200720285306083e-01
-4.737587635051182348e-03,3.934599265637250126e-02,9.903085611626369911e-01
-3.014590375443469868e-03,4.030927758497134666e-02,9.883654153850891522e-01
-1.049184336025656833e-03,4.147736804936633104e-02,9.865691477133974319e-01
1.116005122979833123e-03,4.275615549837298579e-02,9.849276765068859518e-01
3.759091792357186802e-03,4.384435034331402720e-02,9.725733898112876030e-01
6.540697010477751309e-03,4.501483880075404787e-02,9.587931324887912776e-01
9.264441476696975292e-03,4.628899024729191819e-02,9.448323793153510231e-01
1.187548192343642305e-02,4.760531425955695506e-02,9.307650978507125972e-01
1.435395077028465624e-02,4.891943595393641320e-02,9.165857128956554911e-01
1.669735848644323534e-02,5.020783650776607099e-02,9.022896863547080759e-01
1.891049154922390743e-02,5.146057178309803443e-02,8.878763462570997689e-01
2.099840904516956513e-02,5.267451943789626390e-02,8.733460452354816494e-01
2.296447442408626124e-02,5.384926306735923068e-02,8.586982407624379476e-01
2.480995774199299189e-02,5.498488616783290400e-02,8.439303856837875317e-01
2.653379208395722014e-02,5.608104519240193070e-02,8.290386793399017185e-01
-7.817289808088007802e-03,3.784233492960289991e-02,9.983596231074044480e-01
-6.322259139794898092e-03,3.846672108271824431e-02,9.967557181568809099e-01
-4.546244526130787875e-03,3.946752527159119034e-02,9.948153220314486234e-01
-2.535065098231540498e-03,4.066937752422674496e-02,9.930187375182424336e-01
-3.287301224497288015e-04,4.197697845038202147e-02,9.913758649806483358e-01
2.011239747120084284e-03,4.331608438078845408e-02,9.898541941195853067e-01
4.760123063276352692e-03,4.441802936852042721e-02,9.776026340506743795e-01
7.594819008992073628e-03,4.558330214878487247e-02,9.639050878025838820e-01
1.033169972055132842e-02,4.684389480960284013e-02,9.500072905542754631e-01
1.293169622072767345e-02,4.814357759354630228e-02,9.359888724260342352e-01
1.538927492186917094e-02,4.944099251171537451e-02,9.218507856810028711e-01
1.771136265967608245e-02,5.071407383612486913e-02,9.075939899441304304e-01
1.990758937728256614e-02,5.195332216374823342e-02,8.932211562311372921e-01
2.198618206930954763e-02,5.315578073075495624e-02,8.787342082448971192e-01
2.395159586604461016e-02,5.432085653039715051e-02,8.641321180781413869e-01
2.580342523335904178e-02,5.544816319816761596e-02,8.494122038475947489e-01
2.753900326227836856e-02,5.653706778543519246e-02,8.345708103893599850e-01
2.915454068228845105e-02,5.758654432703804588e-02,8.196029279561514169e-01
-8.168240574198355752e-03,3.766803708590391736e-02,9.997574477405635207e-01
-6.660168141323784437e-03,3.829972255751899757e-02,9.981553665178329870e-01
-4.873172207563580306e-03,3.930821598443286213e-02,9.962153131364475112e-01
-2.852760919943920278e-03,4.051673728023154342e-02,9.944183602290392887e-01
-6.378348125066852971e-04,4.182991841138356676e-02,9.927750913280946055e-01
1.710259373130363194e-03,4.317375699135988371e-02,9.912530262183247842e-01
4.470058368156163385e-03,4.428048300598678988e-02,9.790082180124703992e-01
7.315827125637353393e-03,4.545122593605690348e-02,9.653204769436164456e-01
1.006274719279403804e-02,4.671677424239389920e-02,9.514328135769174466e-01
1.267209873816890937e-02,4.802074600380520225e-02,9.374242218604984522e-01
1.513871120690664374e-02,4.932188186359665050e-02,9.232955156981756950e-01
1.746964686677413350e-02,5.059831966893173910e-02,9.090482676397380057e-01
1.967533615709295136e-02,5.184085591337308369e-02,8.946856775852338739e-01
2.176416639925107810e-02,5.304665541791350747e-02,8.802092897070098454e-01
2.374063906827043186e-02,5.421520147430181763e-02,8.656183709201500376e-01
2.560474554732132188e-02,5.534623013494215094e-02,8.509106959062059383e-01
2.735300497459542540e-02,5.643896559995846551e-02,8.360821031875989018e-01
2.898130928274168447e-02,5.749235542632075147e-02,8.211275828565426371e-01
-8.195544842524849286e-03,3.761138744618185842e-02,1.001529800359825639e+00
